kapr,6410,12660.14
lín,128,55.42
cejn,3902,995.16
tloust,29,14.5
okoun,6,1.6
parma,0,0
ostroretka,0,0
podoustev,2,1.5
štika,131,273.58
candát,351,762.33
sumec,100,1332.41
úhoř,21,13.87
pstruh obecný,0,0
pstruh duhový,0,0
lipan,0,0
siven,0,0
bolen,21,50.89
maréna peleď,0,0
hlavatka,0,0
amur,67,236.91
tolstolobik,0,0
karas,240,49.01
mník,0,0
jelec jesen,27,13.71
ostatní,1336,91.35
bílá ryba,0,0
Celkem,12771,16552.38
