kapr,857,1564.38
lín,36,19.39
cejn,12,10.14
tloust,12,9.94
okoun,19,6.28
parma,1,3.4
ostroretka,6,4.74
podoustev,3,1.35
štika,96,204.88
candát,27,32.36
sumec,0,0
úhoř,13,9.85
pstruh obecný,0,0
pstruh duhový,143,74.26
lipan,0,0
siven,0,0
bolen,0,0
maréna peleď,0,0
hlavatka,0,0
amur,1,1.6
tolstolobik,0,0
karas,11,4.63
mník,0,0
jelec jesen,0,0
ostatní,150,6.54
bílá ryba,0,0
Celkem,1387,1953.74
