kapr,441,935.21
lín,19,7.61
cejn,128,39.38
tloust,4,7.2
okoun,49,14.95
parma,0,0
ostroretka,0,0
podoustev,1,1.52
štika,66,114.41
candát,0,0
sumec,0,0
úhoř,1,0.7
pstruh obecný,58,19
pstruh duhový,10,7.9
lipan,0,0
siven,3,1.7
bolen,1,1.89
maréna peleď,0,0
hlavatka,0,0
amur,1,1.5
tolstolobik,0,0
karas,22,7.6
mník,0,0
jelec jesen,0,0
ostatní,157,11.62
bílá ryba,0,0
Celkem,961,1172.19
