kapr,934,1974.72
lín,92,18.57
cejn,45,53.27
tloust,10,9.27
okoun,17,4.25
parma,0,0
ostroretka,0,0
podoustev,14,12.52
štika,166,281.19
candát,71,92.355
sumec,0,0
úhoř,16,12
pstruh obecný,0,0
pstruh duhový,0,0
lipan,0,0
siven,0,0
bolen,2,3.5
maréna peleď,0,0
hlavatka,0,0
amur,8,30.6
tolstolobik,0,0
karas,38,20.63
mník,0,0
jelec jesen,1,0.22
ostatní,218,7.18
bílá ryba,0,0
Celkem,1632,3351.47
