kapr,1012,2189.4
lín,42,38.36
cejn,310,193.37
tloust,41,33.78
okoun,19,7.9
parma,3,2.7
ostroretka,0,0
podoustev,105,30.77
štika,168,373.21
candát,26,46.93
sumec,4,82.08
úhoř,44,26.25
pstruh obecný,21,7.75
pstruh duhový,110,63.63
lipan,1,0.4
siven,1,0.23
bolen,2,3.5
maréna peleď,0,0
hlavatka,0,0
amur,4,18
tolstolobik,0,0
karas,27,15.49
mník,0,0
jelec jesen,7,4.65
ostatní,545,31.9
bílá ryba,0,0
Celkem,2492,3170.3
