kapr,2594,6215.7
lín,26,19.5
cejn,1209,925.1
tloust,0,0.0
okoun,9,3.1
parma,0,0.0
ostroretka,0,0.0
podoustev,0,0.0
štika,146,423.8
candát,34,90.2
sumec,47,508.1
úhoř,6,6.4
pstruh obecný,0,0.0
pstruh duhový,3,2.9
lipan,0,0.0
siven,0,0.0
bolen,16,30.6
maréna. peleď,0,0.0
hlavatka,0,0.0
amur,15,141.1
tolstolobik,3,58.2
karas,60,10.5
mník,0,0.0
jelec jesen,0,0.0
ostatní,945,58.9
celkem uloveno,5113,8494.0
počet docházek,14403, 
počet zápisů rs,107, 
počet rybářů,1521, 
