kapr,736,1248.3
lín,1,1.0
cejn,47,34.3
tloust,0,0.0
okoun,0,0.0
parma,0,0.0
ostroretka,0,0.0
podoustev,0,0.0
štika,27,48.0
candát,5,9.4
sumec,0,0.0
úhoř,1,0.9
pstruh obecný,0,0.0
pstruh duhový,0,0.0
lipan,0,0.0
siven,1,0.4
bolen,0,0.0
maréna. peleď,0,0.0
hlavatka,0,0.0
amur,4,11.8
tolstolobik,0,0.0
karas,0,0.0
mník,0,0.0
jelec jesen,0,0.0
ostatní,0,0.0
celkem uloveno,822,1354.1
počet docházek,1931, 
počet zápisů rs,13, 
počet rybářů,207, 
